# 4964	2	1	0
85	-8.8848450082e-02	1.5017516096e+00	1.0199526259e-01
86	-3.4110695804e-02	1.4824375692e+00	1.0030432786e-01
87	1.3370739434e-02	1.4892675830e+00	1.0370285700e-01
88	5.4934478607e-02	1.5000136063e+00	1.0840939932e-01
89	9.4288543365e-02	1.4939845931e+00	1.1165189372e-01
90	1.1635463467e-01	1.4962815964e+00	1.1433790188e-01
91	1.3723413861e-01	1.5008636063e+00	1.1743993532e-01
92	1.5661633861e-01	1.5011346063e+00	1.1998636232e-01
93	1.7500079935e-01	1.4500114998e+00	1.1711481900e-01
94	1.5631399935e-01	1.4514154998e+00	1.1974008400e-01
95	1.3743539935e-01	1.4506734998e+00	1.2221987200e-01
96	1.1522960066e-01	1.4523355036e+00	1.2511611961e-01
97	8.7561388045e-02	1.4484704959e+00	1.2784810704e-01
98	5.5504418045e-02	1.4493264959e+00	1.3104135704e-01
99	1.9263391517e-02	1.4410864765e+00	1.3318567504e-01
100	-3.6023807177e-02	1.4416584804e+00	1.3654310743e-01
101	-9.1070448037e-02	1.4542965074e+00	1.3817068380e-01
102	-1.1598199804e-01	1.4534285074e+00	1.3678878380e-01
103	-1.3642670065e-01	1.4513104998e+00	1.3407698900e-01
104	-1.5069110457e-01	1.4450634882e+00	1.3082718440e-01
105	-1.6010620196e-01	1.4493764959e+00	1.2853859704e-01
106	-1.6842530065e-01	1.4506144998e+00	1.2513119100e-01
107	-1.7223740196e-01	1.4487664959e+00	1.2226596104e-01
108	-1.7473420196e-01	1.4495484959e+00	1.1853104004e-01
109	-1.7425470065e-01	1.4500814998e+00	1.1438829000e-01
110	-1.7111990065e-01	1.4498764998e+00	1.1083621900e-01
111	-1.6628030326e-01	1.4469804921e+00	1.0761604181e-01
112	-1.5834700065e-01	1.4500784998e+00	1.0493598900e-01
113	-1.4928080065e-01	1.4505134998e+00	1.0253265900e-01
114	-1.3677769934e-01	1.4524405036e+00	1.0038811461e-01
115	-1.1595119934e-01	1.4521415036e+00	9.7983734609e-02
116	-8.7439738037e-02	1.4533395074e+00	9.6684313797e-02
117	-3.3834330649e-02	1.4500584998e+00	9.6859918998e-02
118	1.8651176739e-02	1.4467434921e+00	9.9543658808e-02
119	5.2780130657e-02	1.4525995036e+00	1.0293717461e-01
120	8.6580236739e-02	1.4468364921e+00	1.0573203881e-01
121	1.1400559804e-01	1.4487204959e+00	1.0896995204e-01
122	1.3912390066e-01	1.4530155036e+00	1.1240672961e-01
123	1.5739889804e-01	1.4490914959e+00	1.1445534804e-01
124	1.7500076025e-01	1.4000113764e+00	1.1166244540e-01
125	1.5626666025e-01	1.4014543764e+00	1.1429412640e-01
126	1.3730426025e-01	1.4007573764e+00	1.1678414640e-01
127	1.1490316155e-01	1.4026513808e+00	1.1970194334e-01
128	8.7428868949e-02	1.3984173720e+00	1.2240996492e-01
129	5.6624988949e-02	1.3996483720e+00	1.2548488492e-01
130	2.4036702851e-02	1.4035793852e+00	1.2882287566e-01
131	-3.1127402352e-02	1.3978823676e+00	1.3144640102e-01
132	-8.2022734547e-02	1.4072133939e+00	1.3329589097e-01
133	-1.2081714105e-01	1.3995163720e+00	1.3035556492e-01
134	-1.3722414235e-01	1.3978973676e+00	1.2813864102e-01
135	-1.5111244495e-01	1.3948223587e+00	1.2509365346e-01
136	-1.6016904105e-01	1.3994243720e+00	1.2306510492e-01
137	-1.6844193975e-01	1.4006243764e+00	1.1966944740e-01
138	-1.7224174105e-01	1.3987683720e+00	1.1680961292e-01
139	-1.7473484105e-01	1.3995483720e+00	1.1307700292e-01
140	-1.7425433975e-01	1.4000813764e+00	1.0893521840e-01
141	-1.7111834105e-01	1.3998773720e+00	1.0520095992e-01
142	-1.6627384235e-01	1.3969833676e+00	1.0216087902e-01
143	-1.5831943975e-01	1.4000973764e+00	9.9474955395e-02
144	-1.4920083975e-01	1.4005423764e+00	9.7062325395e-02
145	-1.3650363845e-01	1.4025223808e+00	9.4893652343e-02
146	-1.1505403845e-01	1.4023883808e+00	9.2457372343e-02
147	-8.4601087149e-02	1.4044133852e+00	9.1166905656e-02
148	-3.2785547551e-02	1.3912103498e+00	9.0358643715e-02
149	1.8850330249e-02	1.4003643764e+00	9.4469805395e-02
150	5.2937172851e-02	1.4035093852e+00	9.7680715656e-02
151	8.6764876348e-02	1.3965593632e+00	1.0011787383e-01
152	1.1348895895e-01	1.3991953720e+00	1.0345732892e-01
153	1.3730216155e-01	1.4022713808e+00	1.0672214334e-01
154	1.5615916025e-01	1.4010513764e+00	1.0901616440e-01
155	1.7500072003e-01	1.3500112313e+00	1.0603457405e-01
156	1.5624362133e-01	1.3514602363e+00	1.0885079270e-01
157	1.3720522133e-01	1.3507832363e+00	1.1135025670e-01
158	1.1452142262e-01	1.3527162412e+00	1.1430002657e-01
159	8.6445680033e-02	1.3485612313e+00	1.1706797405e-01
160	5.4477940033e-02	1.3497322313e+00	1.2023791405e-01
161	2.1877660033e-02	1.3495222313e+00	1.2299808405e-01
162	-3.1285329967e-02	1.3488262313e+00	1.2618829405e-01
163	-8.1665023495e-02	1.3576842560e+00	1.2785429335e-01
164	-1.2084397867e-01	1.3504072363e+00	1.2508817370e-01
165	-1.3717107997e-01	1.3485052313e+00	1.2288233405e-01
166	-1.5111328385e-01	1.3448542163e+00	1.1964802795e-01
167	-1.6018537997e-01	1.3494092313e+00	1.1761336405e-01
168	-1.6844737867e-01	1.3506182363e+00	1.1421991670e-01
169	-1.7224337997e-01	1.3487662313e+00	1.1136193105e-01
170	-1.7473507997e-01	1.3495482313e+00	1.0763016505e-01
171	-1.7425447997e-01	1.3500812313e+00	1.0330740305e-01
172	-1.7111907997e-01	1.3498772313e+00	9.9755333050e-02
173	-1.6627798126e-01	1.3469832264e+00	9.6716871775e-02
174	-1.5833387997e-01	1.3500992313e+00	9.3851604050e-02
175	-1.4925777867e-01	1.3505432363e+00	9.1628633697e-02
176	-1.3671447738e-01	1.3525312412e+00	8.9479163575e-02
177	-1.1586617738e-01	1.3522352412e+00	8.7077403575e-02
178	-8.7171906085e-02	1.3535992462e+00	8.5778033560e-02
179	-3.2852196085e-02	1.3539192462e+00	8.6362263560e-02
180	1.8815211327e-02	1.3503922363e+00	8.9020723697e-02
181	5.2850743915e-02	1.3534972462e+00	9.2225853560e-02
182	8.6751987446e-02	1.3464972214e+00	9.4670816024e-02
183	1.1379432003e-01	1.3491732313e+00	9.8046808050e-02
184	1.3916112262e-01	1.3530182412e+00	1.0151226157e-01
185	1.5760731874e-01	1.3479412264e+00	1.0340395677e-01
186	1.7500068133e-01	1.3000110716e+00	1.0059780944e-01
187	1.5665878133e-01	1.2998770716e+00	1.0317620644e-01
188	1.3709858262e-01	1.3008800777e+00	1.0592664137e-01
189	1.1443078390e-01	1.3027540833e+00	1.0887312335e-01
190	8.6475350043e-02	1.2984180652e+00	1.1144704475e-01
191	5.4418851329e-02	1.2995010716e+00	1.1480659944e-01
192	2.1395931329e-02	1.2996890716e+00	1.1759810944e-01
193	-3.1527608671e-02	1.2991580716e+00	1.2076137944e-01
194	-8.1707082237e-02	1.3073810997e+00	1.2241500793e-01
195	-1.2078521738e-01	1.3004940777e+00	1.1965671937e-01
196	-1.3704891996e-01	1.2983540652e+00	1.1728350475e-01
197	-1.5105382253e-01	1.2947850520e+00	1.1422663176e-01
198	-1.6016651867e-01	1.2993850716e+00	1.1218300944e-01
199	-1.6844331738e-01	1.3006140777e+00	1.0878508437e-01
200	-1.7224231867e-01	1.2987650716e+00	1.0592620344e-01
201	-1.7473501867e-01	1.2995480716e+00	1.0219364344e-01
202	-1.7425441867e-01	1.3000810716e+00	9.7870500442e-02
203	-1.7111831867e-01	1.2998770716e+00	9.4317957442e-02
204	-1.6627391996e-01	1.2969830652e+00	9.1278513745e-02
205	-1.5831911867e-01	1.3000970716e+00	8.8410199442e-02
206	-1.4919981738e-01	1.3005430777e+00	8.6178489368e-02
207	-1.3649801610e-01	1.3025260833e+00	8.4008564348e-02
208	-1.1502361610e-01	1.3024110833e+00	8.1570664348e-02
209	-8.4453274811e-02	1.3045900888e+00	8.0279044214e-02
210	-3.2538075098e-02	1.2919140388e+00	7.9488751873e-02
211	1.8958752615e-02	1.3007600777e+00	8.3594329368e-02
212	5.2917653902e-02	1.3033550833e+00	8.6613034348e-02
213	8.6820898757e-02	1.2965930586e+00	8.9242135458e-02
214	1.1395448133e-01	1.2994630716e+00	9.2628793442e-02
215	1.3920818390e-01	1.3030510833e+00	9.6080758348e-02
216	1.5762378004e-01	1.2978950652e+00	9.7969821745e-02
217	1.7500064288e-01	1.2500108686e+00	9.5174839359e-02
218	1.5742834926e-01	1.2576869036e+00	9.8551112697e-02
219	1.4040144543e-01	1.2530358827e+00	1.0026209942e-01
220	1.1679404288e-01	1.2500838686e+00	1.0280990436e-01
221	8.6279802875e-02	1.2490698686e+00	1.0622576936e-01
222	5.3846002875e-02	1.2492578686e+00	1.0943642936e-01
223	2.1227512875e-02	1.2492318686e+00	1.1218796936e-01
224	-3.0900785848e-02	1.2504198757e+00	1.1549329943e-01
225	-8.2637915848e-02	1.2513748757e+00	1.1625157943e-01
226	-1.1476015712e-01	1.2499118686e+00	1.1458532936e-01
227	-1.3527295840e-01	1.2484718616e+00	1.1212911041e-01
228	-1.5055556095e-01	1.2449438474e+00	1.0892317680e-01
229	-1.6001735712e-01	1.2493888686e+00	1.0681046936e-01
230	-1.6840675585e-01	1.2506118757e+00	1.0338226943e-01
231	-1.7223385712e-01	1.2487658686e+00	1.0051123736e-01
232	-1.7473415712e-01	1.2495478686e+00	9.6773661359e-02
233	-1.7425485712e-01	1.2500808686e+00	9.2448225359e-02
234	-1.7111925712e-01	1.2498768686e+00	8.8895689359e-02
235	-1.6627805968e-01	1.2469838545e+00	8.5677643811e-02
236	-1.5833385712e-01	1.2500998686e+00	8.2991829359e-02
237	-1.4925745585e-01	1.2505448757e+00	8.0767889435e-02
238	-1.3671315457e-01	1.2525328827e+00	7.8617390416e-02
239	-1.1586205457e-01	1.2522388827e+00	7.6215500416e-02
240	-8.7151074570e-02	1.2536248827e+00	7.4734530416e-02
241	-3.2794253292e-02	1.2541488897e+00	7.5502092093e-02
242	1.9546442875e-02	1.2498458686e+00	7.8034449359e-02
243	5.5532382875e-02	1.2500338686e+00	8.1069099359e-02
244	9.0499702875e-02	1.2498378686e+00	8.4573729359e-02
245	1.1502704288e-01	1.2500318686e+00	8.7331566359e-02
246	1.3948474543e-01	1.2531568827e+00	9.0692100416e-02
247	1.5767384160e-01	1.2479218616e+00	9.2554239408e-02
248	1.7500060472e-01	1.2000106489e+00	8.9770978173e-02
249	1.5759980725e-01	1.2023136641e+00	9.2580748457e-02
250	1.3959280472e-01	1.1997226489e+00	9.4600885173e-02
251	1.1784660472e-01	1.1999946489e+00	9.7281396173e-02
252	8.7981204715e-02	1.1996536489e+00	1.0064141817e-01
253	5.5661044715e-02	1.1992666489e+00	1.0386476817e-01
254	2.1443138387e-02	1.1919636107e+00	1.0586931263e-01
255	-3.3157071483e-02	1.2055356717e+00	1.1053888172e-01
256	-8.7269284018e-02	1.2018156565e+00	1.1074912486e-01
257	-1.2165909528e-01	1.1993276489e+00	1.0856324817e-01
258	-1.3736399655e-01	1.1984106413e+00	1.0640896965e-01
259	-1.5115929908e-01	1.1948356260e+00	1.0337850820e-01
260	-1.6018709528e-01	1.1994246489e+00	1.0134920817e-01
261	-1.6845149402e-01	1.2006156565e+00	9.7952378861e-02
262	-1.7225319655e-01	1.1987506413e+00	9.4909377652e-02
263	-1.7474179528e-01	1.1995176489e+00	9.1345961173e-02
264	-1.7424509528e-01	1.2000666489e+00	8.7025934173e-02
265	-1.7108699528e-01	1.1999086489e+00	8.3467275173e-02
266	-1.6616449782e-01	1.1971126337e+00	8.0220795570e-02
267	-1.5823989528e-01	1.2002606489e+00	7.7558528173e-02
268	-1.4915759402e-01	1.2005756565e+00	7.5340904861e-02
269	-1.3647709275e-01	1.2025366641e+00	7.3175989457e-02
270	-1.1501589275e-01	1.2024136641e+00	7.0740669457e-02
271	-8.4453131483e-02	1.2045966717e+00	6.9448431716e-02
272	-3.2649861613e-02	1.1919636107e+00	6.8664052631e-02
273	1.7661544715e-02	1.2003866489e+00	7.2489748173e-02
274	4.9002364715e-02	1.2004376489e+00	7.5068818173e-02
275	8.4219964715e-02	1.2001186489e+00	7.8503118173e-02
276	1.1304430472e-01	1.1999266489e+00	8.1695630173e-02
277	1.3875540725e-01	1.2032556641e+00	8.5193580457e-02
278	1.5728910472e-01	1.1991106489e+00	8.7278390173e-02
279	1.7500056690e-01	1.1500104124e+00	8.4392575846e-02
280	1.5631316815e-01	1.1513594206e+00	8.7196720346e-02
281	1.3740516690e-01	1.1507024124e+00	8.9501441846e-02
282	1.1520226941e-01	1.1527444287e+00	9.2572878967e-02
283	8.8446965646e-02	1.1489014043e+00	9.5034637770e-02
284	5.8261976900e-02	1.1503874124e+00	9.8243385846e-02
285	2.1984786900e-02	1.1503814124e+00	1.0134787585e-01
286	-3.3484458113e-02	1.1438103796e+00	1.0391909526e-01
287	-8.1870136824e-02	1.1574744530e+00	1.0619615671e-01
288	-1.2095883310e-01	1.1502064124e+00	1.0325362585e-01
289	-1.3722493435e-01	1.1484094043e+00	1.0105323777e-01
290	-1.5113203686e-01	1.1448263879e+00	9.8009572162e-02
291	-1.6019753310e-01	1.1493924124e+00	9.5967295846e-02
292	-1.6845033310e-01	1.1506144124e+00	9.2394920846e-02
293	-1.7224423435e-01	1.1487654043e+00	8.9540461770e-02
294	-1.7473543310e-01	1.1495474124e+00	8.5987660846e-02
295	-1.7425433310e-01	1.1500824124e+00	8.1664854846e-02
296	-1.7111913310e-01	1.1498824124e+00	7.8113265846e-02
297	-1.6627973561e-01	1.1469913961e+00	7.4899564436e-02
298	-1.5834223310e-01	1.1501244124e+00	7.2212175846e-02
299	-1.4926463310e-01	1.1505574124e+00	6.9806725846e-02
300	-1.3671993059e-01	1.1525394287e+00	6.7832780967e-02
301	-1.1586293185e-01	1.1522374206e+00	6.5251090346e-02
302	-8.7156430591e-02	1.1536234287e+00	6.3949020967e-02
303	-3.2901139335e-02	1.1541074368e+00	6.4710577422e-02
304	1.8566216900e-02	1.1502524124e+00	6.7178705846e-02
305	5.2795779409e-02	1.1534594287e+00	7.0392200967e-02
306	8.6683034393e-02	1.1468253961e+00	7.3026836436e-02
307	1.1347506690e-01	1.1493674124e+00	7.6367521846e-02
308	1.3716596941e-01	1.1524894287e+00	7.9610959967e-02
309	1.5584966815e-01	1.1522354206e+00	8.1883141346e-02
310	1.7500052949e-01	1.1000101591e+00	7.9047065533e-02
311	1.5626603073e-01	1.1014531678e+00	8.1856370945e-02
312	1.3730222949e-01	1.1007551591e+00	8.4169002533e-02
313	1.1488563197e-01	1.1026541765e+00	8.7262105951e-02
314	8.7258478247e-02	1.0985221504e+00	8.9816785040e-02
315	5.5826399486e-02	1.1006741591e+00	9.3125495533e-02
316	2.1896395692e-02	1.1084802025e+00	9.6897410344e-02
317	-3.2282481753e-02	1.0980201504e+00	9.9063495040e-02
318	-8.1940904308e-02	1.1075742025e+00	1.0084344034e-01
319	-1.2086157051e-01	1.1004031591e+00	9.7917565533e-02
320	-1.3717357175e-01	1.0985071504e+00	9.5716945040e-02
321	-1.5111437423e-01	1.0948521329e+00	9.2672043166e-02
322	-1.6018627051e-01	1.0994071591e+00	9.0625605533e-02
323	-1.6844777051e-01	1.1006171591e+00	8.7050889533e-02
324	-1.7224367175e-01	1.0987651504e+00	8.4196840040e-02
325	-1.7473527051e-01	1.0995471591e+00	8.0642562533e-02
326	-1.7425457051e-01	1.1000801591e+00	7.6319706533e-02
327	-1.7111847051e-01	1.0998761591e+00	7.2767207533e-02
328	-1.6627407299e-01	1.0969821416e+00	6.9553787803e-02
329	-1.5831927051e-01	1.1000961591e+00	6.6859455533e-02
330	-1.4919997051e-01	1.1005421591e+00	6.4446715533e-02
331	-1.3649826803e-01	1.1025251765e+00	6.2450933951e-02
332	-1.1502406927e-01	1.1024101678e+00	5.9835431945e-02
333	-8.4455766792e-02	1.1045931852e+00	5.8718051233e-02
334	-3.2607096706e-02	1.0919591152e+00	5.7953059065e-02
335	1.8738130726e-02	1.1010801678e+00	6.2023611945e-02
336	5.2815831967e-02	1.1037071765e+00	6.5046083951e-02
337	8.6733857008e-02	1.0965651416e+00	6.7689200803e-02
338	1.1348332825e-01	1.0991861504e+00	7.0845455040e-02
339	1.3732423073e-01	1.1023051678e+00	7.4105495945e-02
340	1.5615673073e-01	1.1010951678e+00	7.6578053945e-02
341	1.7500049254e-01	1.0500098875e+00	7.3742991675e-02
342	1.5624399376e-01	1.0514598970e+00	7.6553748728e-02
343	1.3720029254e-01	1.0507858875e+00	7.8877860675e-02
344	1.1449709498e-01	1.0527329064e+00	8.2000566058e-02
345	8.6347711314e-02	1.0486598779e+00	8.4610752274e-02
346	5.4173052537e-02	1.0501658875e+00	8.7974441675e-02
347	2.1386992537e-02	1.0507168875e+00	9.0743961675e-02
348	-3.1395338686e-02	1.0493058779e+00	9.3725202274e-02
349	-8.1788331340e-02	1.0576589349e+00	9.5534321032e-02
350	-1.2085250746e-01	1.0504158875e+00	9.2614371675e-02
351	-1.3716990869e-01	1.0485148779e+00	9.0414982274e-02
352	-1.5111331113e-01	1.0448538588e+00	8.7372884941e-02
353	-1.6018560746e-01	1.0494078875e+00	8.5321781675e-02
354	-1.6844770746e-01	1.0506168875e+00	8.1746891675e-02
355	-1.7224360869e-01	1.0487648779e+00	7.8894343274e-02
356	-1.7473530746e-01	1.0495468875e+00	7.5338567675e-02
357	-1.7425470746e-01	1.0500798875e+00	7.1015818675e-02
358	-1.7111930746e-01	1.0498758875e+00	6.7463749675e-02
359	-1.6627820991e-01	1.0469818684e+00	6.4254784903e-02
360	-1.5833400746e-01	1.0500978875e+00	6.1560001675e-02
361	-1.4925790746e-01	1.0505428875e+00	5.9155611675e-02
362	-1.3671380624e-01	1.0525308970e+00	5.7000667728e-02
363	-1.1586280624e-01	1.0522378970e+00	5.4598727728e-02
364	-8.7153535015e-02	1.0536239064e+00	5.3293860058e-02
365	-3.2830585015e-02	1.0541539064e+00	5.3879410058e-02
366	1.8760152537e-02	1.0505578875e+00	5.6543621675e-02
367	5.2825564985e-02	1.0535529064e+00	5.9739850058e-02
368	8.6754930092e-02	1.0465058684e+00	6.2390459903e-02
369	1.1379389131e-01	1.0491638779e+00	6.5579230274e-02
370	1.3915979498e-01	1.0530139064e+00	6.9209837058e-02
371	1.5760639131e-01	1.0479388779e+00	7.1117702274e-02
372	1.7500045612e-01	1.0000095936e+00	6.8490003570e-02
373	1.5624215733e-01	1.0014606036e+00	7.1299147262e-02
374	1.3719545612e-01	1.0007905936e+00	7.3625485570e-02
375	1.1448495733e-01	1.0027436036e+00	7.6571029262e-02
376	8.6391184918e-02	9.9859288348e-01	7.9355036523e-02
377	5.4367376122e-02	9.9961779357e-01	8.2703523570e-02
378	2.1280966122e-02	9.9998189357e-01	8.5499043570e-02
379	-3.1489155082e-02	9.9930318348e-01	8.8477906523e-02
380	-8.1737889056e-02	1.0077006337e+00	9.0098484012e-02
381	-1.2084904388e-01	1.0004185936e+00	8.7361713570e-02
382	-1.3716914508e-01	9.9851508348e-01	8.5164006523e-02
383	-1.5111314749e-01	9.9485406326e-01	8.2125620122e-02
384	-1.6018554508e-01	9.9940798348e-01	7.9894716523e-02
385	-1.6844774388e-01	1.0006165936e+00	7.6493908570e-02
386	-1.7224364508e-01	9.9876478348e-01	7.3643228523e-02
387	-1.7473534388e-01	9.9954629357e-01	7.0085510570e-02
388	-1.7425464388e-01	1.0000795936e+00	6.5762646570e-02
389	-1.7111854388e-01	9.9987539357e-01	6.2210146570e-02
390	-1.6627414629e-01	9.9698147338e-01	5.9003596562e-02
391	-1.5831934388e-01	1.0000955936e+00	5.6302393570e-02
392	-1.4920004388e-01	1.0005415936e+00	5.3889643570e-02
393	-1.3649824267e-01	1.0025246036e+00	5.1712839262e-02
394	-1.1502364267e-01	1.0024096036e+00	4.9274929262e-02
395	-8.4452860263e-02	1.0045956237e+00	4.8150794892e-02
396	-3.2596029890e-02	9.9197574295e-01	4.7413783544e-02
397	1.8746896122e-02	1.0010995936e+00	5.1289643570e-02
398	5.2815808531e-02	1.0037056137e+00	5.4482243173e-02
399	8.6798813715e-02	9.9655227338e-01	5.7145898562e-02
400	1.1380875492e-01	9.9917698348e-01	6.0329868523e-02
401	1.3913575853e-01	1.0029676137e+00	6.3950050173e-02
402	1.5759825492e-01	9.9787278348e-01	6.5865480523e-02
403	1.7500042032e-01	9.5000928287e-01	6.3298924385e-02
404	1.5624212150e-01	9.5146069350e-01	6.6105806892e-02
405	1.3719612032e-01	9.5078998287e-01	6.8434312385e-02
406	1.1448942150e-01	9.5273879350e-01	7.1377173892e-02
407	8.6405559134e-02	9.4856787223e-01	7.4164701935e-02
408	5.4382469134e-02	9.4956507223e-01	7.7339221935e-02
409	2.1279150316e-02	9.4988108287e-01	8.0308104385e-02
410	-3.1524180866e-02	9.4924497223e-01	8.3290511935e-02
411	-8.1745274948e-02	9.5769672527e-01	8.4898360091e-02
412	-1.2084937968e-01	9.5041838287e-01	8.2170614385e-02
413	-1.3716928087e-01	9.4851487223e-01	7.9975181935e-02
414	-1.5111318323e-01	9.4485375088e-01	7.6941375139e-02
415	-1.6018558087e-01	9.4940767223e-01	7.4705911935e-02
416	-1.6844777968e-01	9.5061648287e-01	7.1302831385e-02
417	-1.7224368087e-01	9.4876447223e-01	6.8454424935e-02
418	-1.7473538087e-01	9.4954607223e-01	6.4722668935e-02
419	-1.7425477968e-01	9.5007968287e-01	6.0571751385e-02
420	-1.7111937968e-01	9.4987548287e-01	5.7019682385e-02
421	-1.6627828205e-01	9.4698176156e-01	5.3819037025e-02
422	-1.5833407968e-01	9.5009768287e-01	5.1115934385e-02
423	-1.4925797968e-01	9.5054178287e-01	4.8711544385e-02
424	-1.3671387850e-01	9.5252999350e-01	4.6552478892e-02
425	-1.1586287850e-01	9.5223689350e-01	4.4150538892e-02
426	-8.7153207318e-02	9.5362360411e-01	4.2841564982e-02
427	-3.2829137318e-02	9.5415750411e-01	4.3427184982e-02
