ids,x,y,z,fx,fy,fz,marker
1460,-0.1684102,0.5242795,-0.00802537,-0.0031190515106460613,-5.9442065009463136e-05,-0.005771563031231893,Wing
1461,-0.1620978,0.5127191,-0.01090032,-0.01071688067170423,2.5441353671163997e-06,-0.02960660306769167,Wing
1462,-0.1592209,0.5252626,-0.01189968,-0.00741679587088412,5.047751954119385e-05,-0.02328411469185329,Wing
1463,-0.1580629,0.4793944,0.01226774,-0.012364903272335397,-8.134329248303731e-05,0.04036964939112118,Wing
1464,-0.1652078,0.4884167,0.009633428,-0.0017442160858752646,-1.3108332241789248e-05,0.003941585634432333,Wing
1465,-0.1669025,0.4765685,0.008829185,-0.0005308052369899812,7.314599521641117e-06,0.0011269170347104247,Wing
1466,-0.1610647,0.4638939,0.01127467,-0.006640939772248366,-1.8781357963288933e-05,0.01923302886623681,Wing
1467,-0.17111,0.4878027,0.006286728,-0.0030826223135891396,1.686639292687468e-05,0.003941169913841003,Wing
1468,-0.1715479,0.4755325,0.005941045,-0.0026951367759486555,1.8851639903249193e-05,0.003198127009308128,Wing
1469,-0.1695451,0.4635257,0.007353378,-0.002203233975757359,1.3518232032331744e-05,0.0034723757347371125,Wing
1470,-0.1744122,0.4881146,0.002412019,0.004432494784000988,0.00011811814699862823,-0.0017541604087692984,Wing
1471,-0.1745164,0.4758299,0.002180242,0.006644486754397656,9.569961145753207e-05,-0.0025970821301730357,Wing
1472,-0.174102,0.4628356,0.003005046,0.014426979808547945,-7.190283020186916e-05,-0.00734562154382527,Wing
1473,-0.1744278,0.4872806,-0.002378569,0.009377927008758941,6.867387402885825e-06,0.004099333248123332,Wing
1474,-0.1746268,0.4748872,-0.001906838,0.007080762474469723,0.00044388371868626193,0.002325831808918004,Wing
1475,-0.174224,0.4622531,-0.002785786,0.012628321096859251,3.3276099048264603e-06,0.0064626257837453105,Wing
1476,-0.1707879,0.4875446,-0.006525202,-0.0001646469185848466,3.218109902781154e-06,-0.0002389351490484585,Wing
1477,-0.1720594,0.4757219,-0.005499045,-0.00101513406248819,1.0093700187319503e-05,-0.0011484387559747098,Wing
1478,-0.1702024,0.4637851,-0.006930989,-0.0012715969302770054,-3.423068287735995e-05,-0.0019181754650320687,Wing
1479,-0.1620079,0.4875242,-0.01093367,-0.012724962254630287,-6.0358115896391924e-05,-0.03468030514567307,Wing
1480,-0.1684077,0.4742817,-0.008026808,-0.0013211336660517575,-2.519547607549355e-05,-0.0024453868219639946,Wing
1481,-0.162102,0.4627249,-0.01089874,-0.0072482709529642034,1.6144733144466605e-06,-0.02001407883793936,Wing
1482,-0.1592121,0.4752765,-0.01190253,-0.006476846141190792,4.559747199637203e-05,-0.02033977418955427,Wing
1483,-0.1580629,0.4293944,0.01226775,-0.011855873026920035,-7.798022279307218e-05,0.03870794862460408,Wing
1484,-0.1652078,0.4384167,0.009633435,-0.0010790271175662497,-8.107427260583049e-06,0.0024383915543125007,Wing
1485,-0.1669025,0.4265685,0.008829188,-0.0010628161016608335,1.4644815599166157e-05,0.0022563951039583333,Wing
1486,-0.1610647,0.4138939,0.01127468,-0.006244737056533103,-1.7667664841199603e-05,0.018085601213481673,Wing
1487,-0.1711099,0.4378027,0.006286747,-0.0027782149810056393,1.5205057512772857e-05,0.0035520232225218222,Wing
1488,-0.1715479,0.4255324,0.005941058,-0.0009061460503787268,6.342243577383247e-06,0.001075259436666467,Wing
1489,-0.1695451,0.4135257,0.00735338,-0.004253155998521477,2.61033291900497e-05,0.006703110858059081,Wing
1490,-0.1744122,0.4381146,0.002412148,0.004755813597083722,0.00012674414340940098,-0.0018825569053529674,Wing
1491,-0.1745163,0.4258299,0.002180301,0.005557732113054342,8.003437982017518e-05,-0.0021724934215280145,Wing
1492,-0.174102,0.4128356,0.003005057,0.009157054531009779,-4.5665463885333796e-05,-0.0046624113579306166,Wing
1493,-0.1744282,0.4372806,-0.002377756,0.011322612082273947,8.38703700312611e-06,0.004946534642760006,Wing
1494,-0.1746269,0.4248871,-0.001906577,0.008979718190188076,0.0005629706951850138,0.002948799581739194,Wing
1495,-0.174224,0.4122528,-0.002785814,0.014501771723965929,4.053908400485484e-06,0.007421888303722953,Wing
1496,-0.170791,0.4375443,-0.006522955,0.0013146255001512293,-2.569323995098824e-05,0.001906641537679926,Wing
1497,-0.1720602,0.4257213,-0.005498287,-0.002070052670324975,2.053609453462476e-05,-0.0023413515926467544,Wing
1498,-0.1702022,0.4137839,-0.006931095,-0.00056282233709079,-1.5170122262621265e-05,-0.0008490868894790605,Wing
1499,-0.1620224,0.4375203,-0.0109283,-0.007343361340815399,-3.468563386361778e-05,-0.019995729090683634,Wing
1500,-0.1684102,0.4242795,-0.00802537,-0.0026691298502411246,-5.086757609971851e-05,-0.004939017876629513,Wing
1501,-0.1620978,0.4127191,-0.01090032,-0.008144186136861544,1.9333901927149623e-06,-0.022499241491051623,Wing
1502,-0.1592209,0.4252626,-0.01189968,-0.007308257394725107,4.9738824133275706e-05,-0.022943371550022126,Wing
1503,-0.1580629,0.3793944,0.01226774,-0.012450789298993731,-8.189744006266059e-05,0.040650146180221676,Wing
1504,-0.1652078,0.3884167,0.009633433,-0.004318654512596276,-3.24505895215947e-05,0.009759339983043338,Wing
1505,-0.1669025,0.3765685,0.008829186,-0.0010834647346598047,1.4930506699319063e-05,0.002300231657017925,Wing
1506,-0.1610647,0.3638939,0.01127467,-0.005113799321114406,-1.446307028432169e-05,0.014810225833913305,Wing
1507,-0.17111,0.3878027,0.00628673,8.020169667368035e-05,-4.3879219019940583e-07,-0.00010253877694434697,Wing
1508,-0.1715479,0.3755325,0.005941046,-0.0007680924822031916,5.372561969132818e-06,0.0009114397386516644,Wing
1509,-0.1695451,0.3635258,0.007353377,-0.004885329927839743,2.9973120059014165e-05,0.007699454693852388,Wing
1510,-0.1744122,0.3881146,0.002412019,0.009287193406521026,0.0002474870414373499,-0.0036754071840946587,Wing
1511,-0.1745164,0.3758299,0.002180242,0.006432725443221912,9.264954846621953e-05,-0.0025143122571480245,Wing
1512,-0.174102,0.3628356,0.003005046,0.010962870156314055,-5.463745953982927e-05,-0.005581841516844023,Wing
1513,-0.1744278,0.3872806,-0.002378569,0.014084745703929256,1.0314098783389254e-05,0.006156804586437996,Wing
1514,-0.1746268,0.3748872,-0.001906838,0.0062906474655614174,0.00039435244439079065,0.0020663011966360087,Wing
1515,-0.174224,0.3622531,-0.002785786,0.012401277506153273,3.2677830683480038e-06,0.0063464347436160435,Wing
1516,-0.1707879,0.3875446,-0.006525202,-0.0003983075156184402,7.785128148045661e-06,-0.0005780227557819124,Wing
1517,-0.1720594,0.3757219,-0.005499045,-0.0008748777141036716,8.69910061443995e-06,-0.0009897643185694082,Wing
1518,-0.1702024,0.3637851,-0.006930989,0.00020047699351213313,5.396729282466483e-06,0.00030241505079333286,Wing
1519,-0.1620079,0.3875242,-0.01093367,-0.012257648179910098,-5.81415123012253e-05,-0.03340669864013969,Wing
1520,-0.1684077,0.3742817,-0.008026808,-0.002335168367152729,-4.4534236193282114e-05,-0.004322340803840169,Wing
1521,-0.162102,0.3627249,-0.01089874,-0.0061915662630369185,1.3791038678284681e-06,-0.017096283530635633,Wing
1522,-0.1592121,0.3752765,-0.01190253,-0.006476846141190783,4.5597471996372004e-05,-0.02033977418955423,Wing
1523,-0.158063,0.3293944,0.01226771,-0.009304212680884086,-6.120330445399744e-05,0.030376679997846587,Wing
1524,-0.1652078,0.3384167,0.009633426,-0.0012389760585145417,-9.30965313165346e-06,0.002799851970633505,Wing
1525,-0.1669025,0.3265685,0.008829178,-0.00022470817323439987,3.0961440141498766e-06,0.0004770625625516664,Wing
1526,-0.1610648,0.3138939,0.01127464,-0.004837203481451802,-1.3670020946848288e-05,0.014009054236227643,Wing
1527,-0.17111,0.3378027,0.006286744,-0.00218596509151886,1.196257508502597e-05,0.002794819160281752,Wing
1528,-0.1715479,0.3255325,0.005941055,-0.0008050297355563268,5.634555164128411e-06,0.0009552734051068645,Wing
1529,-0.1695451,0.3135257,0.007353371,-0.005524597899676889,3.3933091340056255e-05,0.008706906550909228,Wing
1530,-0.1744122,0.3381146,0.002412148,0.0069736966292858905,0.00018583550617708215,-0.0027604225656000067,Wing
1531,-0.1745163,0.3258299,0.0021803,0.003792267332371342,5.461065214919376e-05,-0.0014823800360266402,Wing
1532,-0.174102,0.3128356,0.003005054,0.010484747691751665,-5.228619430770814e-05,-0.005338424805984611,Wing
1533,-0.1744282,0.3372806,-0.002377756,0.011859840612981688,8.785057985329022e-06,0.005181235085269363,Wing
1534,-0.1746269,0.3248871,-0.001906577,0.007116573668053543,0.0004461635367754982,0.002336972127648317,Wing
1535,-0.174224,0.3122528,-0.002785815,0.014259061371659311,3.986082353009965e-06,0.007297672599895025,Wing
1536,-0.170791,0.3375443,-0.006522955,0.0005134331975853762,-1.0034616202748841e-05,0.0007446478569200811,Wing
1537,-0.1720602,0.3257213,-0.005498287,-0.0008861802381013945,8.791409709159573e-06,-0.0010023220865800723,Wing
1538,-0.1702022,0.3137839,-0.006931095,-0.0010296926933155124,-2.775395784573466e-05,-0.0015534185077235446,Wing
1539,-0.1620224,0.3375203,-0.0109283,-0.010150842362336127,-4.794649006720349e-05,-0.02764040668833139,Wing
1540,-0.1684102,0.3242795,-0.00802537,-0.001168884313687465,-2.2276290444578126e-05,-0.0021629298104371636,Wing
1541,-0.1620978,0.3127191,-0.01090032,-0.007750242286213658,1.839869837884534e-06,-0.02141092674962834,Wing
1542,-0.1592209,0.3252626,-0.01189968,-0.0071137926249396025,4.841532819408494e-05,-0.022332873420906063,Wing
1543,-0.1580631,0.2793945,0.01226768,-0.009113915721633718,-5.993638147847789e-05,0.029755115235061174,Wing
1544,-0.1652078,0.2884167,0.009633414,-0.0020742535082743283,-1.558671135799725e-05,0.004687386974966672,Wing
1545,-0.1669025,0.2765685,0.008829169,-0.0009121926152001821,1.2576825181214372e-05,0.0019365990818508148,Wing
1546,-0.1610649,0.2638939,0.01127461,-0.005117769145256334,-1.447311568553558e-05,0.014821475058046657,Wing
1547,-0.17111,0.2878027,0.006286725,-0.004472775016982252,2.44696092917531e-05,0.005718508714212502,Wing
1548,-0.1715479,0.2755325,0.005941041,7.778130378753479e-06,-5.4427742659204423e-08,-9.229733641198999e-06,Wing
1549,-0.1695451,0.2635258,0.007353362,-0.003436929369292553,2.108718065250005e-05,0.005416670323978392,Wing
1550,-0.1744122,0.2881146,0.002412018,0.0067278249942874695,0.00017928461223911416,-0.0026625385018746377,Wing
1551,-0.1745164,0.2758299,0.002180241,0.004549855726236097,6.553113972169373e-05,-0.0017783698432799978,Wing
1552,-0.174102,0.2628356,0.003005042,0.010811777328968052,-5.388420268824431e-05,-0.0055049192521015285,Wing
1553,-0.1744278,0.2872806,-0.002378569,0.01205781979673154,8.829856780922005e-06,0.005270783692192709,Wing
1554,-0.1746268,0.2748872,-0.001906838,0.004816370689481199,0.0003019318853812618,0.0015820429277419773,Wing
1555,-0.174224,0.2622531,-0.002785786,0.013152865721070873,3.4662404694359527e-06,0.006731067152319978,Wing
1556,-0.1707879,0.2875446,-0.006525202,9.464733044405755e-05,-1.8499314411211497e-06,0.00013735194196808333,Wing
1557,-0.1720594,0.2757219,-0.005499045,-0.0013117417500555437,1.30429353496396e-05,-0.001483996172782748,Wing
1558,-0.1702024,0.2637851,-0.006930989,-0.0012787568158804804,-3.4423603624643324e-05,-0.0019289760025603998,Wing
1559,-0.1620079,0.2875242,-0.01093367,-0.009631342100733105,-4.568420009638861e-05,-0.026249027013992243,Wing
1560,-0.1684077,0.2742817,-0.008026808,-0.0016221514633800807,-3.0936217459784476e-05,-0.0030025635662090924,Wing
1561,-0.162102,0.2627249,-0.01089874,-0.006071023737677253,1.3679138025591865e-06,-0.016763427148349823,Wing
1562,-0.1592121,0.2752765,-0.01190253,-0.004871206470649165,3.429076995653874e-05,-0.015297466515598091,Wing
1563,-0.1580635,0.2293948,0.01226756,-0.011603116823727996,-7.62551285139587e-05,0.03788051917227541,Wing
1564,-0.1652079,0.2384168,0.009633383,-0.0019929682822060588,-1.4967376237508375e-05,0.004503674157227506,Wing
1565,-0.1669026,0.2265686,0.008829136,-0.000176119494045675,2.4272750541999853e-06,0.00037390085149000023,Wing
1566,-0.1610653,0.2138941,0.01127447,-0.007445030289127841,-2.1046143669029027e-05,0.021560316597738636,Wing
1567,-0.17111,0.2378027,0.006286732,-0.003154516743894935,1.7269253577028136e-05,0.00403311912121285,Wing
1568,-0.1715479,0.2255325,0.005941041,-0.0007116884329187832,4.977742544190008e-06,0.000844506173439133,Wing
1569,-0.1695451,0.2135258,0.007353322,-0.0032741085411070073,2.0089118191232785e-05,0.005160013346239443,Wing
1570,-0.1744122,0.2381146,0.002412145,0.005195397129278108,0.000138447908623025,-0.0020565148113719776,Wing
1571,-0.1745163,0.2258299,0.002180297,0.004952687722074176,7.13661350398909e-05,-0.001935968458597347,Wing
1572,-0.174102,0.2128356,0.003005042,0.013913242997173234,-6.937015727506229e-05,-0.007084039172569341,Wing
1573,-0.1744282,0.2372806,-0.002377756,0.01277958480233441,9.466252615006017e-06,0.005583048184628626,Wing
1574,-0.1746269,0.2248871,-0.001906577,0.005432022039904706,0.0003405528445740516,0.0017837926342258073,Wing
1575,-0.174224,0.2122528,-0.002785815,0.01143072306114707,3.197183351573795e-06,0.005850158954480016,Wing
1576,-0.170791,0.2375443,-0.006522954,-0.0008908704949126871,1.7411418426453984e-05,-0.0012920580080319128,Wing
1577,-0.1720602,0.2257213,-0.005498286,-0.0001724085641505002,1.7104133354997759e-06,-0.00019500429700000015,Wing
1578,-0.1702022,0.2137839,-0.006931093,-0.0023214534129344937,-6.257292247154321e-05,-0.003502206359762127,Wing
1579,-0.1620224,0.2375204,-0.01092829,-0.009305293593431456,-4.3980500580278355e-05,-0.025337886780219622,Wing
1580,-0.1684102,0.2242795,-0.008025369,-0.00012008028958784157,-2.2885034161917703e-06,-0.0002221995513971697,Wing
1581,-0.1620978,0.2127192,-0.0109003,-0.007231560618798834,1.7138458011896454e-06,-0.019977885875171512,Wing
1582,-0.1592209,0.2252626,-0.01189967,-0.008461415939270389,5.758540667891068e-05,-0.026563421748833655,Wing
1583,-0.1580644,0.1793927,0.01226728,-0.011903325192026585,-7.82677036390784e-05,0.03885675948454365,Wing
1584,-0.165208,0.1884164,0.009633319,-0.0021097743269365833,-1.5841737748845514e-05,0.004767520920912845,Wing
1585,-0.1669027,0.1765681,0.008829075,-0.0007591201411229154,1.0458382086457934e-05,0.0016115754721874988,Wing
1586,-0.1610648,0.1638917,0.01127464,-0.00550545173579923,-1.5524866207159896e-05,0.015943421726109967,Wing
1587,-0.17111,0.1878026,0.006286705,0.0005264460557492394,-2.8831513745077486e-06,-0.0006730641938348185,Wing
1588,-0.1715479,0.1755323,0.005941034,0.00021195319805763008,-1.4826179952757187e-06,-0.00025150836741669863,Wing
1589,-0.169545,0.1635254,0.007353442,-0.005161354044361022,3.170003636420848e-05,0.00813450520178344,Wing
1590,-0.1744122,0.1881146,0.002412016,0.006230893404319411,0.00016604214169402238,-0.0024658880373016794,Wing
1591,-0.1745164,0.1758299,0.002180247,0.00674132671792537,9.707995299139977e-05,-0.0026349432468225228,Wing
1592,-0.1741019,0.1628356,0.003005125,0.009482055196936819,-4.73560652547813e-05,-0.00482822012254084,Wing
1593,-0.1744278,0.1872806,-0.002378562,0.010855531964397482,7.912466055862246e-06,0.004745198542223955,Wing
1594,-0.1746268,0.1748873,-0.001906812,0.005742552614703467,0.00035997066914493216,0.0018862167469482958,Wing
1595,-0.1742242,0.1622534,-0.002785494,0.012276015286805433,3.1369992178932375e-06,0.006280901310838536,Wing
1596,-0.1707879,0.1875447,-0.006525187,-0.0020526267638337143,4.0137913055461145e-05,-0.002978740800638964,Wing
1597,-0.1720594,0.175722,-0.005499008,-0.000611581601908493,6.075001265806077e-06,-0.0006918822134979608,Wing
1598,-0.1702032,0.1637862,-0.006930487,-0.0035728494466996034,-9.616397299808634e-05,-0.0053887169876801234,Wing
1599,-0.1620081,0.1875247,-0.01093359,-0.009896747928754999,-4.6938754796281084e-05,-0.026971500080930376,Wing
1600,-0.1684079,0.1742821,-0.008026694,-0.0021888712576007986,-4.175543206560208e-05,-0.004051410873119998,Wing
1601,-0.1621061,0.1627334,-0.01089723,-0.009378653420627226,2.109974039651432e-06,-0.025889502731042666,Wing
1602,-0.1592131,0.1752792,-0.01190219,-0.006031001681632518,4.247541124763337e-05,-0.018937904882774824,Wing
1603,-0.1580579,0.1294084,0.0122693,-0.012085987640683521,-7.969725627107896e-05,0.03946951826957184,Wing
1604,-0.1652066,0.1384175,0.009633946,-0.0027184118660444944,-2.046363357107946e-05,0.006143717823232827,Wing
1605,-0.166901,0.1265705,0.00882992,-0.0011247408276827194,1.550738656730506e-05,0.0023881835560681523,Wing
1606,-0.1610615,0.1139261,0.01127581,-0.008901929538022879,-2.51103683365524e-05,0.02578444701350842,Wing
1607,-0.1711096,0.1378027,0.006287019,0.001034343619650026,-5.668393943550449e-06,-0.0013225468085492436,Wing
1608,-0.1715475,0.1255328,0.005941393,0.0015884714599725216,-1.113757279404106e-05,-0.001885141307861602,Wing
1609,-0.1695443,0.1135292,0.00735387,-0.002883168115220248,1.77107233535068e-05,0.004544403787156772,Wing
1610,-0.174412,0.1381146,0.002412481,0.0075425382366460444,0.00020101646563483474,-0.0029870656334740195,Wing
1611,-0.1745162,0.12583,0.002180689,0.0078950418976658,0.0001137592451625762,-0.0030874608806253532,Wing
1612,-0.1741014,0.112836,0.00300614,0.013678957840662555,-6.838233909225462e-05,-0.0069723724314640426,Wing
1613,-0.174429,0.1372816,-0.002376012,0.0117666254374379,8.707049826397426e-06,0.005133090552524993,Wing
1614,-0.1746274,0.1248879,-0.0019051,0.007709269202312166,0.000482296208274809,0.002527408518769346,Wing
1615,-0.1742274,0.1122561,-0.002779453,0.013630476869120176,2.1537301081721876e-06,0.006944245849450048,Wing
1616,-0.1707973,0.1375496,-0.006518393,-0.001843615846452977,3.5867896903571195e-05,-0.0026697710052863703,Wing
1617,-0.1720645,0.1257243,-0.005494428,-0.0012369931412059068,1.213310327511441e-05,-0.0013969517609227022,Wing
1618,-0.1702245,0.1137972,-0.006916246,-0.0025239423395771953,-6.69535897446274e-05,-0.0037911164317605568,Wing
1619,-0.1620583,0.1375536,-0.01091497,-0.008803362618235694,-4.217620240892271e-05,-0.023903945742562986,Wing
1620,-0.1684289,0.1242926,-0.008014823,-0.0014237972845687849,-2.7188663712272684e-05,-0.002627228887457834,Wing
1621,-0.1622145,0.1128043,-0.01085674,-0.006500793184096689,1.141704816310218e-06,-0.01780674798333563,Wing
1622,-0.1593143,0.1253434,-0.01186918,-0.004309805364420821,3.1819541332186435e-05,-0.013450577337606406,Wing
1623,-0.1578773,0.08006903,0.0123251,-0.00958876160865519,-7.393053145613483e-05,0.031495961532228646,Wing
1624,-0.1651632,0.08854274,0.009653383,0.00034181585654759965,2.7934815883475255e-06,-0.0007750274325311324,Wing
1625,-0.1668339,0.07679753,0.008863642,-0.0014311455650117418,2.033633055196991e-05,0.003052732565034456,Wing
1626,-0.1608042,0.06566888,0.01136611,-0.0056756876428738345,-2.2777425075132488e-05,0.016571265450059415,Wing
1627,-0.171108,0.08781465,0.006288256,-0.0027243598470815737,2.293603899057524e-05,0.003473210566698747,Wing
1628,-0.1715343,0.0756252,0.005952192,0.0008835411261132825,-6.364386629369119e-06,-0.0010514735582581342,Wing
1629,-0.1695019,0.06412145,0.007380162,-0.005006247566573864,3.3034633803044406e-05,0.007916205845603324,Wing
1630,-0.1745382,0.08779987,0.002128624,0.010254928926382575,4.024616091134527e-05,-0.003474376435873321,Wing
1631,-0.1745133,0.07585125,0.002187505,0.005999512307528656,8.486260501678753e-05,-0.002360966683106676,Wing
1632,-0.1740871,0.06302622,0.00303073,0.013600689112669376,-7.396120010281174e-05,-0.0070913594356109225,Wing
1633,-0.1742077,0.0875593,-0.002816048,0.005303003477665097,9.065746873561824e-06,0.0028763061885076226,Wing
1634,-0.1746345,0.07492652,-0.001886377,0.0049267231135290464,0.00030023489384101653,0.0015901984704067343,Wing
1635,-0.1742962,0.06248113,-0.002648271,0.013401795190764385,-1.9086827426846145e-05,0.006380647902007002,Wing
1636,-0.1707517,0.08762623,-0.006551264,-0.0009021144628089665,1.84258864677875e-05,-0.0013415284596219456,Wing
1637,-0.172095,0.07579576,-0.005466505,-6.86692099146232e-05,5.944511706590767e-07,-7.681545001748991e-05,Wing
1638,-0.1704827,0.06436891,-0.006740773,-0.0017779150120204716,-4.636550529165208e-05,-0.0025761639873688063,Wing
1639,-0.162284,0.08781285,-0.01083069,-0.009742274875112837,-4.8692036782787435e-05,-0.025996655482175425,Wing
1640,-0.1685259,0.07454919,-0.007959733,-0.002414909684947701,-5.058268032770349e-05,-0.004402460094647083,Wing
1641,-0.1629633,0.06483822,-0.01057065,-0.005377001234998346,-7.254432662756218e-06,-0.014080963279520768,Wing
1642,-0.1596249,0.07611726,-0.01176698,-0.006667874334722334,3.5496013229413056e-05,-0.020366744853109343,Wing
1643,-0.1593557,0.02450424,0.01185564,-0.011074039812317475,-2.349579265999906e-05,0.03369074337203459,Wing
1644,-0.1655368,0.03492322,0.009484496,-0.0032688899912885366,-2.201440235016459e-05,0.007187355533928033,Wing
1645,-0.1678329,0.02444661,0.008344194,-0.0009144660492871959,6.568103017125532e-06,0.0017615535073058253,Wing
1646,-0.1642753,0.0124839,0.0100386,-0.0035303550004224162,-6.8176636933312435e-06,0.008508140349265895,Wing
1647,-0.1708792,0.03818321,0.006458792,-0.00085025588842136,5.115886690399616e-06,0.001117775135271999,Wing
1648,-0.1721377,0.02561082,0.005427137,0.0008876728903626842,-1.1069451648862448e-05,-0.0009485121373472545,Wing
1649,-0.1704892,0.01341908,0.006736236,-0.0004939527885712438,8.101360614601662e-06,0.0006959862719745653,Wing
1650,-0.1742716,0.03812218,0.002695867,0.005012319813251779,7.994209311826294e-05,-0.00228607987357174,Wing
1651,-0.1745427,0.02580621,0.002118044,0.005494799552638643,3.1424843947032934e-05,-0.0020550147916075256,Wing
1652,-0.1742475,0.01313173,0.002741706,0.00611870064446856,-5.652085556908921e-05,-0.0029400614604753058,Wing
1653,-0.1746366,0.03703259,-0.00188065,0.01407054535405725,-5.984823025147369e-05,0.004627789521039682,Wing
1654,-0.1747064,0.02475583,-0.001684581,0.00441073111879885,0.00025816394087376405,0.0012445704517823721,Wing
1655,-0.1746197,0.01268964,-0.001925253,0.006211617279220944,0.0001871719754977596,0.0019350492748905883,Wing
1656,-0.1718631,0.0364942,-0.005674133,-0.0012475109572105871,3.124468555203981e-07,-0.00150664156487887,Wing
1657,-0.17238,0.02509835,-0.005196367,0.00011926530147321581,-2.617767520319402e-07,0.00012388943083170974,Wing
1658,-0.1719753,0.01379386,-0.005574982,6.446000890959484e-05,1.5303100154114499e-06,7.302526403046433e-05,Wing
1659,-0.1653531,0.03420371,-0.009568047,-0.006478250796149303,3.820518011982777e-06,-0.014308566245457835,Wing
1660,-0.1690941,0.0230091,-0.007628051,7.352161449287687e-05,1.743833157747549e-06,0.00012450143109856256,Wing
1661,-0.1676186,0.01351126,-0.008458927,-0.0019047535384184267,5.66401194039909e-06,-0.0035538890089343656,Wing
1662,-0.1610577,0.02163693,-0.01127715,-0.006695213737561905,1.9055893080654487e-05,-0.018712549287104786,Wing
1663,0.165037,1.575797,0.001421856,-0.0013176959217558605,-2.3998229754632463e-07,-0.009415447229281025,Wing
1664,0.163928,1.560302,0.001576945,-0.0009400771432141301,9.257681883566935e-07,-0.006734170930060452,Wing
1665,0.1422536,1.56157,0.004487636,-0.000392393246784001,-3.754894490999429e-07,-0.0030410331444000083,Wing
1666,0.1527373,1.586103,0.003107775,-0.0016094408863049237,-1.2714241046843293e-06,-0.012007767824009431,Wing
1667,0.1289725,1.565263,0.006164372,8.908419094747833e-05,1.5728591725025465e-08,0.0007227252573756356,Wing
1668,0.1393382,1.588599,0.004862412,-3.752382028775052e-05,6.057391127325392e-08,-0.00029328204451294657,Wing
1669,0.1082693,1.577374,0.008627545,0.00010452031961019855,-1.5176054495989778e-07,0.0009121698420902959,Wing
1670,0.1266571,1.5835,0.006448822,-4.595944981723396e-05,3.082519509344395e-08,-0.0003758237572547014,Wing
1671,0.07788991,1.572603,0.01192358,0.0006101127159000033,-2.592287966251378e-07,0.005969862382762533,Wing
1672,0.08185154,1.538709,0.01151509,0.0005611186052602038,-1.557106205482754e-06,0.005389613796060756,Wing
1673,0.0425474,1.572584,0.01527259,0.0007052497698204396,-6.339204233010836e-08,0.008122496846536304,Wing
1674,0.04288302,1.540314,0.01524341,0.0008629416022214716,-2.86640696813419e-06,0.009915218894728255,Wing
1675,-0.008001355,1.571758,0.01899072,0.00042330943466362657,1.0031921763417217e-06,0.007252668342518114,Wing
1676,-0.03920615,1.566542,0.02044944,0.00047644085624201806,-3.2186082981305483e-06,0.014206048866374079,Wing
1677,-0.06079202,1.538102,0.02094768,0.00020881536521184828,-2.131521736947932e-05,0.01970209685189544,Wing
1678,-0.06279196,1.583031,0.02096834,0.00011626488421650554,1.429125597014455e-08,0.013183585081335552,Wing
1679,-0.1063783,1.572537,0.01999918,-0.0013572932254695379,1.6003061873316477e-05,0.02204252335565561,Wing
1680,-0.101224,1.536787,0.0202837,-0.0015180739198499568,-2.3041722157934182e-05,0.029923267492590166,Wing
1681,-0.1333374,1.576622,0.01741185,-0.004053618031472801,3.773898847754775e-05,0.028546787205223582,Wing
1682,-0.1490202,1.561051,0.01464062,-0.0024554312872639428,1.5841576754598575e-05,0.011092001692939744,Wing
1683,-0.1487212,1.574258,0.01470685,-0.005039768387016409,3.297373396994913e-05,0.022584449068314423,Wing
1684,-0.1454948,1.587588,0.01538211,-0.003013815175616206,5.890140032001254e-06,0.014923882762881025,Wing
1685,-0.1569354,1.586877,0.01260961,-0.0029928360953409947,1.1071220722677803e-06,0.010045854424710428,Wing
1686,-0.1573393,1.563131,0.01248895,-0.002461452418290786,3.058397315190175e-05,0.008231329583820625,Wing
1687,-0.1749943,1.59337,0.0002284607,0.005147605026068229,-1.9861174414586857e-05,-0.0006663513497833232,Wing
1688,-0.172316,1.590368,-0.005258508,0.00028528751617227523,5.455610336716916e-06,0.0003024367360800585,Wing
1689,-0.1748779,1.581042,-0.001073808,0.009411086889095213,-1.3842162880787095e-05,0.0014896409086899882,Wing
1690,-0.1687772,1.577899,-0.007814921,0.0013154036004724631,-2.9798793807212043e-06,0.0022694414157600844,Wing
1691,-0.1749763,1.569005,-0.000467016,0.002794156495383039,-0.00011700035683135645,0.00012970346317332999,Wing
1692,-0.1694959,1.568329,-0.007383853,-0.00270460015795957,6.199512618943487e-05,-0.004309420907533322,Wing
1693,-0.1748882,1.555752,0.001026803,0.006363510408800341,8.433892856670994e-05,-0.0010870147300400036,Wing
1694,-0.1749845,1.559228,0.0003772249,0.016377070993709806,-3.068370444374786e-05,5.389347105000595e-05,Wing
1695,-0.1748152,1.59631,-0.001327721,0.006384477227565269,-3.431159478082787e-05,0.0008728074279699932,Wing
1696,-0.1722298,1.582609,-0.005340902,7.227783311800046e-05,-5.925620416000316e-07,7.709056280000064e-05,Wing
1697,-0.1734717,1.571537,-0.003956119,0.007974806819578998,2.0553751796455726e-06,0.005495549625385004,Wing
1698,-0.1691306,1.5558,-0.007606211,-0.001852193021223996,1.1101662485200586e-05,-0.0030914900351999923,Wing
1699,-0.1686748,1.592413,-0.007874288,-0.001791404197856001,2.629348911998528e-06,-0.003164941305600003,Wing
1700,-0.1615974,1.591707,-0.01108408,-0.0019275370286506689,-4.531736319998799e-06,-0.005170263251200009,Wing
1701,-0.1615481,1.556872,-0.01110192,-0.0035629096593738736,6.509249129420519e-06,-0.009817598798857236,Wing
